date,price
2023-06-10,26481.76171875
2023-06-11,25854.03125
2023-06-12,25934.28515625
2023-06-13,25902.94140625
2023-06-14,25920.2578125
2023-06-15,25121.673828125
2023-06-16,25575.283203125
2023-06-17,26328.6796875
2023-06-18,26510.45703125
2023-06-19,26335.44140625
2023-06-20,26841.6640625
2023-06-21,28311.310546875
2023-06-22,29995.935546875
2023-06-23,29896.3828125
2023-06-24,30708.73828125
2023-06-25,30545.150390625
2023-06-26,30480.5234375
2023-06-27,30274.3203125
2023-06-28,30696.560546875
2023-06-29,30086.1875
2023-06-30,30441.353515625
2023-07-01,30471.84765625
2023-07-02,30587.26953125
2023-07-03,30624.515625
2023-07-04,31156.865234375
2023-07-05,30778.724609375
2023-07-06,30507.150390625
2023-07-07,29907.998046875
2023-07-08,30346.921875
2023-07-09,30291.611328125
2023-07-10,30172.423828125
2023-07-11,30417.6328125
2023-07-12,30622.24609375
2023-07-13,30387.48828125
2023-07-14,31474.720703125
2023-07-15,30331.783203125
2023-07-16,30297.47265625
2023-07-17,30249.626953125
2023-07-18,30147.0703125
2023-07-19,29862.046875
2023-07-20,29915.25
2023-07-21,29805.111328125
2023-07-22,29908.697265625
2023-07-23,29790.111328125
2023-07-24,30081.662109375
2023-07-25,29178.970703125
2023-07-26,29225.759765625
2023-07-27,29353.798828125
2023-07-28,29212.1640625
2023-07-29,29319.4453125
2023-07-30,29357.09375
2023-07-31,29278.314453125
2023-08-01,29230.873046875
2023-08-02,29704.146484375
2023-08-03,29161.8125
2023-08-04,29174.3828125
2023-08-05,29075.388671875
2023-08-06,29043.701171875
2023-08-07,29038.513671875
2023-08-08,29180.01953125
2023-08-09,29766.6953125
2023-08-10,29563.97265625
2023-08-11,29424.90234375
2023-08-12,29399.787109375
2023-08-13,29416.59375
2023-08-14,29283.263671875
2023-08-15,29408.048828125
2023-08-16,29169.07421875
2023-08-17,28699.802734375
2023-08-18,26636.078125
2023-08-19,26047.83203125
2023-08-20,26096.861328125
2023-08-21,26188.69140625
2023-08-22,26130.748046875
2023-08-23,26040.474609375
2023-08-24,26431.51953125
2023-08-25,26163.6796875
2023-08-26,26047.234375
2023-08-27,26008.2421875
2023-08-28,26089.615234375
2023-08-29,26102.486328125
2023-08-30,27726.083984375
2023-08-31,27301.9296875
2023-09-01,25934.021484375
2023-09-02,25800.91015625
2023-09-03,25869.47265625
2023-09-04,25968.169921875
2023-09-05,25814.95703125
2023-09-06,25783.931640625
2023-09-07,25748.3125
2023-09-08,26245.208984375
2023-09-09,25905.42578125
2023-09-10,25895.2109375
2023-09-11,25831.71484375
