block,date_time,reward,usd_rewards
351652900,2024-07-12 15:39:24,4.5392179117558894e+21,28090.02472255544
351752900,2024-07-13 05:32:44,4.561157468845951e+21,28111.9642796455
351852900,2024-07-13 19:26:05,4.635104609280436e+21,28185.911420079985
351952900,2024-07-14 09:19:34,4.6615209089534017e+21,28212.327719752953
352052900,2024-07-14 23:12:54,4.728090132262724e+21,28278.896943062275
352152900,2024-07-15 13:06:14,4.86202043961345e+21,28412.827250413
352252900,2024-07-16 02:59:34,4.888753282567607e+21,28439.560093367156
352352900,2024-07-16 16:52:54,4.97649138018431e+21,28527.29819098386
352452900,2024-07-17 06:46:14,5.052237759711092e+21,28603.044570510643
352552900,2024-07-17 20:39:34,5.088771128745465e+21,28639.577939545015
352652900,2024-07-18 10:32:54,5.118461637953658e+21,28669.268448753206
352752900,2024-07-19 00:26:14,5.208643898351906e+21,28759.450709151453
352852900,2024-07-19 14:19:34,5.261562115437767e+21,28812.368926237315
352952900,2024-07-20 04:12:58,5.301744756282754e+21,28852.551567082304
353052900,2024-07-20 18:06:18,5.403220219310032e+21,28954.02703010958
353152900,2024-07-21 07:59:40,5.441928925964894e+21,28992.735736764444
353252900,2024-07-21 21:53:10,5.471599195744341e+21,29022.40600654389
353352900,2024-07-22 11:46:30,5.578817865513303e+21,29129.62467631285
353452900,2024-07-23 01:39:50,5.604244486429547e+21,29155.051297229096
353552900,2024-07-23 15:33:12,5.670411749101895e+21,29221.218559901445
353652900,2024-07-24 05:26:32,5.745092451148687e+21,29295.899261948238
353752900,2024-07-24 19:19:55,5.836352511674734e+21,29387.159322474283
353852900,2024-07-25 09:13:15,5.857386530176523e+21,29408.19334097607
353952900,2024-07-25 23:06:35,5.962883940571334e+21,29513.690751370883
354052900,2024-07-26 13:00:00,5.980117505844109e+21,29530.924316643657
354152900,2024-07-27 02:53:20,6.011515667040952e+21,29562.322477840502
354252900,2024-07-27 16:46:40,6.049153890959834e+21,29599.960701759384
354352900,2024-07-28 06:40:00,6.058944757197802e+21,29609.75156799735
